learning epoch:  1 ...
preds:  ['Expansion. Conjunction', 'Expansion.Conjunction', 'Temporal.Automotive.', 'Expansion.Conjunction.', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion.level', 'Temporal.Acrometer Temporal.Anagramometer Temporal.Acrometer Temporal', 'Exxon-Level Expansion.Level', 'Expansion.Level', 'Temporary.Assile.', 'Expansion.Conjunction.', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.level', 'Expansion.Constant.Constant.Constant.Constant.Constant.']  | target:  ['Expansion.Conjunction', 'Expansion.Conjunction', 'Temporal.Asynchronous', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion.Level', 'Temporal.Asynchronous', 'Expansion.Level', 'Expansion.Level', 'Temporal.Asynchronous', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion.Conjunction']
preds:  ['Expansion.', 'Expansion. Level', 'Expansion.Gase', 'Sypop', 'Expansion.Convention', 'Comparison.Convention', 'Expansion.level', 'Expansion.', 'Expansion.', 'Contents Contingency.Cause', 'Contingency.Cause', 'Expansion.Level', 'Comparison. Difference. Difference. Comparison. Difference. Difference. Difference. Difference.', 'Temporal.Synchronous', 'Expansion.', 'Expansion.Level']  | target:  ['Expansion.Level', 'Expansion.Level', 'Expansion.Level', 'QAP.Hypophora', 'Expansion.Conjunction', 'Comparison.Concession', 'Expansion.Level', 'Expansion.Level', 'Expansion.Conjunction', 'Contingency.Cause', 'Contingency.Cause', 'Expansion.Level', 'Comparison.Concession', 'Temporal.Synchronous', 'Expansion.Conjunction', 'Expansion.Level']
preds:  ['Comparison.Convention', 'Comparison.Contribute.Contribute.Contribute.', 'Expansion.Level', 'Expansion.', 'Expansion.Conjunction', 'Comparison.', 'Expansion.Conjunction', 'Temporal. Synchronous', 'Expansion. Conjunction.', 'Expansion.', 'Expansion. Level', 'Expansion.', 'Expansion.Conjunction.', 'Expansion.Conjunction', 'Expansion.Conjunction.Conjunction.', 'Expansion.level']  | target:  ['Comparison.Concession', 'Comparison.Concession', 'Expansion.Level', 'Expansion.Level', 'Expansion.Conjunction', 'Comparison.Concession', 'Expansion.Conjunction', 'Temporal.Synchronous', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion.Level', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Level']
preds:  ['Comparison.', 'Expansion.', 'Expansion.', 'Expansion.', 'Comparison. Concession', 'Contingency.Cause', 'Expansion.Conjunction.', 'Expansion.', 'Expansion. Level.', 'Expansion.Conjunction', 'Contingency.Caffe', 'Extension.Conjunction', 'Contingency.', 'Expansion.', 'Comparison.', 'Expansion.Conjunction']  | target:  ['Comparison.Concession', 'Expansion.Level', 'Expansion.Level', 'Expansion.Level', 'Comparison.Concession', 'Contingency.Cause', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion.Level', 'Expansion.Conjunction', 'Contingency.Cause', 'Expansion.Conjunction', 'Contingency.Cause', 'Expansion.Level', 'Comparison.Concession', 'Expansion.Conjunction']
preds:  ['Expansion.Conjunction', 'Expansion.Level', 'Expansion.Conjunction', 'Expansion. Disjunction', 'Temporal.Asynchronous.', 'Comparison.Contribution.Contribution.Contribution.Contribution.Contribution.Contribu', 'Expansion.Conjunsion', 'Contingency.Cause', 'Expansion. Manner', 'Expansion.', 'Expansion.', 'Contingency.', 'Expansion.', 'Expansion.Manner', 'Expansion.Conjunction', 'Comparison.Concession :         ']  | target:  ['Expansion.Conjunction', 'Expansion.Level', 'Expansion.Conjunction', 'Expansion.Disjunction', 'Temporal.Asynchronous', 'Comparison.Concession', 'Expansion.Conjunction', 'Contingency.Cause', 'Expansion.Manner', 'Expansion.Level', 'Expansion.Conjunction', 'Contingency.Cause', 'Expansion.Level', 'Expansion.Manner', 'Expansion.Conjunction', 'Comparison.Concession']
preds:  ['Expansion.Conjunction.', 'Expansion.level.', 'Expansion.Conjunction', 'Expansion.', 'Temporal.Asynchronous', 'Expansion.Level', 'Contingency.Purpos', 'Expansion.Substitution.', 'Expansion.Conjunction', 'Expansion.', 'Expansion.Conjunction', 'Expansion.', 'Expansion.Conjunction', 'Expansion.Level.', 'Expansion.', 'Expansion.']  | target:  ['Expansion.Conjunction', 'Expansion.Level', 'Expansion.Conjunction', 'Expansion.Level', 'Temporal.Asynchronous', 'Expansion.Level', 'Contingency.Purpose', 'Expansion.Substitution', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion.Conjunction', 'Expansion.Level']
preds:  ['Contingency.', 'AP QAP AP AP AP AP AP AP AP AP AP AP', 'Expansion. Level Expansion. Level', 'Expansion.', 'Expansion.', 'Expansion.Confusion.', 'Expansion.Level', 'Expansion.level.', 'Comparison.. Comparison.. Comparison., Comparison., Comparison., Comparison., Comparison., Comparison.,', 'Contingency.', 'Expansion.', 'Contingency.Cause', 'Contrast', 'Expansion.', 'Comparison. Concession', 'Expansion.Conjunction']  | target:  ['Contingency.Cause', 'QAP', 'Expansion.Level', 'Expansion.Level', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion.Level', 'Comparison.Concession', 'Contingency.Condition', 'Expansion.Conjunction', 'Contingency.Cause', 'Comparison.Contrast', 'Expansion.Conjunction', 'Comparison.Concession', 'Expansion.Conjunction']
preds:  ['Expansion.', 'Expansion.Conjunction', 'Temporal.Ascient.', 'Expansion.', 'Expansion.Conjunction', 'Contingency.Condition', 'Expansion.Conjunction.', 'Expansion.Conjunction', 'swathes', 'Expansion. Levels.', 'Expansion.Conjunction.', 'Expansion.Contribution.', 'Comparison.Concession.', 'Expansion.', 'Expansion.Conjunction', 'Expansion.level']  | target:  ['Expansion.Conjunction', 'Expansion.Conjunction', 'Temporal.Asynchronous', 'Expansion.Level', 'Expansion.Conjunction', 'Contingency.Condition', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Contingency.Cause', 'Expansion.Level', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Comparison.Concession', 'Expansion.Level', 'Expansion.Conjunction', 'Expansion.Level']
preds:  ['Expansion. Conjunction', 'Expansion. Level.', 'Expansion.Level', 'Expansion.Conjunction', 'Expansion.', 'Expansion.level.', 'Condency.Condency.Condency.Condency.Condency.Condency.', 'Expansion.Level', 'Comparison.', 'Expansion.', 'Comparison.', 'Expansion.Conjunction.', 'Expansion.', 'Expansion.Conjunction.', 'Comparison.', 'Expansion.']  | target:  ['Expansion.Conjunction', 'Expansion.Level', 'Expansion.Level', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Level', 'Contingency.Condition', 'Expansion.Level', 'Comparison.Concession', 'Expansion.Substitution', 'Comparison.Concession', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Comparison.Concession', 'Expansion.Conjunction']
preds:  ['Expansion.Conjunction', 'Comparison. Similarity.', 'Temporal.Synkynous', 'Contingency.Condition', 'Expansion.Conjunction.', 'Expansion.', 'Expansion.Conjunction', 'Expansion.Level', 'Comparison.Contribution', 'Expansion.', 'Expansion.', 'Expansion.', 'if you want to make a smoothie, make a smoothie with a simple smoothie.', 'compare.Similarity', 'Difference.Concession.', 'Expansion.Conjunction']  | target:  ['Expansion.Conjunction', 'Comparison.Similarity', 'Temporal.Synchronous', 'Contingency.Condition', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion.Conjunction', 'Expansion.Level', 'Comparison.Concession', 'Expansion.Level', 'Expansion.Level', 'Expansion.Level', 'Contingency.Purpose', 'Comparison.Similarity', 'Comparison.Concession', 'Expansion.Conjunction']
preds:  ['Comparison.', 'Contingency.', 'Expansion.', 'Expansion.Conjunction.', 'Expansion.Level', 'Temporary.Asynchronous.', 'Expansion. level.', 'Expansion.Level', 'Expansion.Conjunction', 'Expansion.', 'Expansion.', 'Expansion. Level.', 'Expansion.', 'Expansion.Conjunction.Conjunction.', 'Temporal', 'Expansion.level']  | target:  ['Comparison.Concession', 'Contingency.Cause', 'Expansion.Level', 'Expansion.Conjunction', 'Expansion.Level', 'Temporal.Asynchronous', 'Expansion.Level', 'Expansion.Level', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion.Level', 'Expansion.Level', 'Expansion.Level', 'Expansion.Conjunction', 'Temporal.Synchronous', 'Expansion.Level']
preds:  ['Expansion.Conjunction', 'Expansion. Level', 'Contingency.', 'Expansion.', 'Comparison.', 'Expansion.Instantiation', 'Expansion.', 'Expansion.', 'Expansion.Level.', 'Expansion.', 'Expansion.', 'Expansion.Conjunction', 'Contingency. Contingency.', 'Expansion.Conjunction Factor Factor Factor Factor Factor Factor Factor Factor Fact', 'Contour. Purpose', 'Expansion.']  | target:  ['Expansion.Conjunction', 'Expansion.Level', 'Contingency.Cause', 'Expansion.Conjunction', 'Comparison.Concession', 'Expansion.Instantiation', 'Expansion.Level', 'Expansion.Level', 'Expansion.Level', 'Expansion.Level', 'Expansion.Level', 'Expansion.Conjunction', 'Contingency.Purpose', 'Expansion.Conjunction', 'Contingency.Purpose', 'Expansion.Conjunction']
preds:  ['Expansion.Level', 'Temporal.Asynchronous', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.', 'Expansion.Level', 'Expansion.Conjunction', 'Expansion.', 'Expansion.Level.Level', 'Expansion.Conjunction.', 'Expansion. Level', 'Temporal.Asynchronous', 'Expansion.Level', 'Expansion.Level', 'Expansion.Level.', 'Symptoms. Symptoms. Symptoms. Symptoms. Symptoms. Symptoms.']  | target:  ['Expansion.Level', 'Temporal.Asynchronous', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion.Level', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion.Level', 'Expansion.Conjunction', 'Expansion.Level', 'Temporal.Asynchronous', 'Expansion.Level', 'Expansion.Level', 'Expansion.Level', 'Contingency.Cause']
preds:  ['Temporal. Synchronous', 'Comparison.Concession', 'Comparison.', 'Expansion.', 'Contingency.Cause', 'Expansion.Conjunction', 'QAP is a QAP format. QAP is a QAP format. QAP is a Q', 'Expansion.Level', 'Expansion.Level.', 'Expansion.Level. Expansion. Level. Expansion. Level. Expansion. Level.', 'Comparison. Comparison. Comparison. Comparison. Comparison. Comparison. Comparison. Comparison. Comparison. Comparison.', 'Expansion.Level.', 'Expansion.Level.', 'Expansion.Conjunction', 'Temporal.Asynchronous', 'Expansion.']  | target:  ['Temporal.Synchronous', 'Comparison.Concession', 'Comparison.Concession', 'Expansion.Level', 'Contingency.Cause', 'Expansion.Conjunction', 'QAP', 'Expansion.Level', 'Expansion.Level', 'Expansion.Level', 'Comparison.Concession', 'Expansion.Level', 'Expansion.Level', 'Expansion.Conjunction', 'Temporal.Asynchronous', 'Expansion.Level']
preds:  ['Contingency.', 'Expansion.Conjunction', 'Expansion. Conjunction.', 'Floor Expansion. Level Floor Expansion. Level Floor Expansion. Level Floor Expansion. Level', 'Expansion.Level', 'Expansion.level.', 'Expansion.', 'Containation.Purpence.Purprance.Purmise.Purpence.', 'Expansion.Level', 'Comparison.', 'Expansion.Conjunction', 'Expansion.Conjunction.', 'Expansion.', 'Expansion.Conjunction', 'Comparison.Condition', 'Comparison of adolescence and adolescence and adolescence']  | target:  ['Contingency.Cause', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion.Level', 'Expansion.Level', 'Expansion.Conjunction', 'Contingency.Purpose', 'Expansion.Level', 'Comparison.Concession', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion.Conjunction', 'Comparison.Concession', 'Comparison.Concession']
preds:  ['Expansion.Level', 'Comparison. Comparison. Compare. Comparison. Comparison. Comparison. Comparison. Comparison. Comparison. Comparison. Comparison. Comparison.', 'Expansion.', 'Expansion.Level.', 'Comparison. Concession', 'Temporal.Ass', 'Expansion.', 'Contingency.Cause', 'Expansion. Level', 'Contingency.Cause', 'Comparison.Concession.', 'Expansion.', 'Expansion.', 'Expansion.', 'Contency.Cause', 'Comparison. Conference. Conference. Conference. Conference. Conference. Conference. Conference. Conference. Conference. Conference. Conference.']  | target:  ['Expansion.Level', 'Comparison.Concession', 'Expansion.Level', 'Expansion.Level', 'Comparison.Concession', 'Temporal.Asynchronous', 'Expansion.Level', 'Contingency.Cause', 'Expansion.Level', 'Contingency.Cause', 'Comparison.Concession', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion.Level', 'Contingency.Cause', 'Comparison.Concession']
preds:  ['Expansion.', 'Expansion.Disjunction', 'Expansion.', 'Expansion.', 'Expansion.', 'Expansion.Conjunction', 'Expansion.', 'Contingency.Cause', 'Because there is a lot of slalo and slalo and slalo', 'Expansion.Instantiation', 'Expansion.Level', 'Comparison. Concession.', 'Expansion.Conjunction.', 'Expansion. Conjunction', 'Expansion.', 'Expansion.Level']  | target:  ['Expansion.Level', 'Expansion.Disjunction', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion.Level', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Contingency.Cause', 'Contingency.Cause', 'Expansion.Instantiation', 'Expansion.Level', 'Comparison.Concession', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion.Level']
preds:  ['Temporal.Asynchronous', 'Expansion.Conjunction.', 'Comparison.', 'Expansion.Conjunction Expansion.Conjunction.', 'Expansion.Level', 'Expansion.', 'Temporal.Asynchronous.', 'Expansion.Conjunction', 'Expansion.', 'Expansion. Level.', 'Temporal. Synchronous', 'Expansion.Conjunction', 'Expansion.', 'Expansion.Level', 'Contingency.', 'Expansion.']  | target:  ['Temporal.Asynchronous', 'Expansion.Conjunction', 'Comparison.Concession', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion.Conjunction', 'Temporal.Asynchronous', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Level', 'Temporal.Synchronous', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion.Level', 'Contingency.Purpose', 'Expansion.Level']
preds:  ['Expansion.Conjunction.', 'Expansion.Disjunction. Expansion.Disjunction.', 'Expansion.Conjunction', 'Expansion.Expansion.Conjunction.', 'Comparison.Similarity', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Comparison.Concession', 'Expansion.Conjunction.', 'Expansion.Conjunction', 'Comparison.Concession', 'Comparison. Concession. Comparison. Comparison. Comparison. Concession. Comparison. Comparison. Concession. Comparison. Con', 'Comparison.', 'Comparison. Concession.', 'Expansion.Conjunction', 'Contingency.Cause']  | target:  ['Expansion.Conjunction', 'Expansion.Disjunction', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Comparison.Similarity', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Comparison.Concession', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Comparison.Concession', 'Comparison.Concession', 'Comparison.Concession', 'Comparison.Concession', 'Expansion.Conjunction', 'Contingency.Cause']
preds:  ['Comparison.', 'Expansion.', 'Expansion.', 'Expansion.Conjunction.', 'Expansion.', 'Expansion. Conjunction.', 'Contingency.Cause', 'Contingency.', 'Comparison.Concession', 'Contingency.Conscription.Condition.', 'Expansion. Level.', '           ', 'Expansion.']  | target:  ['Comparison.Concession', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion.Conjunction', 'Contingency.Cause', 'Contingency.Cause', 'Comparison.Concession', 'Contingency.Condition', 'Expansion.Level', 'Comparison.Contrast', 'Expansion.Level']
preds:  ['Expansion.Conjunction', 'Comparison.Concession', 'Expansion.Level', 'Comparison. Similarity', 'Contingency.Cause', 'Temporal.Asynchronous', 'Temporal. Synchronous', 'Temporal. Synchronous', 'Expansion.Conjunction', 'Contingency.Cause', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Contingency.Cause', 'Temporal. Synchronous', 'Contingency.', 'Temporal. Synchronous']  | target:  ['Expansion.Conjunction', 'Comparison.Concession', 'Expansion.Level', 'Comparison.Similarity', 'Contingency.Cause', 'Temporal.Asynchronous', 'Temporal.Synchronous', 'Temporal.Synchronous', 'Expansion.Conjunction', 'Contingency.Cause', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Contingency.Cause', 'Temporal.Synchronous', 'Contingency.Purpose', 'Temporal.Synchronous']
preds:  ['Expansion.Conjunction', 'Expansion.Level', 'Expansion.Conjunction', 'Temporal.Asynchronous', 'Temporal.Asynchronous', 'Comparison.Concession', 'Contingency.Cause', 'Contingency.Cause', 'Expansion.Level', 'Temporal. Synchronous', 'Expansion.Level', 'Expansion.Conjunction', 'Expansion. Disjunction', 'Expansion. Disjunction', 'Expansion. Disjunction', 'Temporal. Synchronous']  | target:  ['Expansion.Conjunction', 'Expansion.Level', 'Expansion.Conjunction', 'Temporal.Asynchronous', 'Temporal.Asynchronous', 'Comparison.Concession', 'Contingency.Cause', 'Contingency.Cause', 'Expansion.Level', 'Temporal.Synchronous', 'Expansion.Level', 'Expansion.Conjunction', 'Expansion.Disjunction', 'Expansion.Disjunction', 'Expansion.Disjunction', 'Temporal.Synchronous']
preds:  ['Contingency.', 'Expansion.Conjunction', 'Expansion.Level', 'Contingency.Cause', 'Contingency.Cause', 'Comparison.Concession', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion.Conjunction', 'Comparison.Concession', 'Contingency.Cause', 'Expansion.Level', 'Expansion.Conjunction', 'Temporal.Asynchronous', 'Temporal. Synchronous', 'Expansion.Level']  | target:  ['Contingency.Purpose', 'Expansion.Conjunction', 'Expansion.Level', 'Contingency.Cause', 'Contingency.Cause', 'Comparison.Concession', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion.Conjunction', 'Comparison.Concession', 'Contingency.Cause', 'Expansion.Level', 'Expansion.Conjunction', 'Temporal.Asynchronous', 'Temporal.Synchronous', 'Expansion.Level']
preds:  ['Expansion.Conjunction', 'Expansion. Disjunction', 'Comparison.Concession', 'Contingency.Cause', 'Contingency.Cause', 'Expansion.Level', 'Expansion.Conjunction', 'Temporal. Synchronous', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Contingency.Condition', 'Contingency.Cause', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Contingency.Cause', 'Contingency.Cause']  | target:  ['Expansion.Conjunction', 'Expansion.Disjunction', 'Comparison.Concession', 'Contingency.Cause', 'Contingency.Cause', 'Expansion.Level', 'Expansion.Conjunction', 'Temporal.Synchronous', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Contingency.Condition', 'Contingency.Cause', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Contingency.Cause', 'Contingency.Cause']
preds:  ['Temporal.Asynchronous', 'Expansion.Conjunction', 'Temporal. Synchronous', 'Temporal.Asynchronous', 'Temporal.Asynchronous', 'Expansion.Conjunction', 'Temporal. Synchronous', 'Expansion.Level', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Temporal.Asynchronous', 'Temporal. Synchronous', 'Comparison.Concession', 'Contingency.Cause', 'Expansion.Conjunction', 'Temporal.Asynchronous']  | target:  ['Temporal.Asynchronous', 'Expansion.Conjunction', 'Temporal.Synchronous', 'Temporal.Asynchronous', 'Temporal.Asynchronous', 'Expansion.Conjunction', 'Temporal.Synchronous', 'Expansion.Level', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Temporal.Asynchronous', 'Temporal.Synchronous', 'Comparison.Concession', 'Contingency.Cause', 'Expansion.Conjunction', 'Temporal.Asynchronous']
preds:  ['Expansion.Level', 'Temporal.Asynchronous', 'Temporal.Asynchronous', 'Comparison.Concession', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion.Conjunction', 'Temporal. Synchronous', 'Temporal.Asynchronous', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Comparison.Concession', 'Contingency.Cause', 'Temporal.Asynchronous']  | target:  ['Expansion.Level', 'Temporal.Asynchronous', 'Temporal.Asynchronous', 'Comparison.Concession', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion.Conjunction', 'Temporal.Synchronous', 'Temporal.Asynchronous', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Comparison.Concession', 'Contingency.Cause', 'Temporal.Asynchronous']
preds:  ['Temporal.Asynchronous', 'Expansion.Conjunction', 'Temporal. Synchronous', 'Temporal.Asynchronous', 'Contingency.Cause', 'Temporal.Asynchronous', 'Expansion.Conjunction', 'Contingency.Cause', 'Contingency.Cause', 'Comparison.Concession', 'Contingency.Cause', 'Contingency.', 'Expansion.Conjunction', 'Comparison.Contrast', 'Contingency.Cause', 'Expansion.Conjunction']  | target:  ['Temporal.Asynchronous', 'Expansion.Conjunction', 'Temporal.Synchronous', 'Temporal.Asynchronous', 'Contingency.Cause', 'Temporal.Asynchronous', 'Expansion.Conjunction', 'Contingency.Cause', 'Contingency.Cause', 'Comparison.Concession', 'Contingency.Cause', 'Contingency.Purpose', 'Expansion.Conjunction', 'Comparison.Contrast', 'Contingency.Cause', 'Expansion.Conjunction']
preds:  ['Temporal.Asynchronous', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Comparison.Concession', 'Contingency.Cause', 'Temporal.Asynchronous', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion.Level', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Temporal. Synchronous', 'Contingency.', 'Expansion.Conjunction', 'Expansion.Level']  | target:  ['Temporal.Asynchronous', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Comparison.Concession', 'Contingency.Cause', 'Temporal.Asynchronous', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion.Level', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Temporal.Synchronous', 'Contingency.Purpose', 'Expansion.Conjunction', 'Expansion.Level']
preds:  ['Expansion.Conjunction', 'Comparison.Concession', 'Expansion.Conjunction', 'Contingency.Cause', 'Expansion.Level', 'Temporal.Asynchronous', 'Expansion.Conjunction', 'Temporal.Asynchronous', 'Expansion.Conjunction', 'Expansion.Level', 'Temporal. Synchronous', 'Expansion.Conjunction', 'Temporal. Synchronous', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Contingency.Cause']  | target:  ['Expansion.Conjunction', 'Comparison.Concession', 'Expansion.Conjunction', 'Contingency.Cause', 'Expansion.Level', 'Temporal.Asynchronous', 'Expansion.Conjunction', 'Temporal.Asynchronous', 'Expansion.Conjunction', 'Expansion.Level', 'Temporal.Synchronous', 'Expansion.Conjunction', 'Temporal.Synchronous', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Contingency.Cause']
preds:  ['Comparison. Similarity', 'Contingency.Cause', 'Expansion.Conjunction', 'Temporal. Synchronous', 'Expansion.Conjunction', 'Contingency.Cause', 'Expansion.Level', 'Expansion.Conjunction', 'Contingency.Cause', 'Expansion.Level', 'Comparison.Concession', 'Contingency.Cause', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Conjunction']  | target:  ['Comparison.Similarity', 'Contingency.Cause', 'Expansion.Conjunction', 'Temporal.Synchronous', 'Expansion.Conjunction', 'Contingency.Cause', 'Expansion.Level', 'Expansion.Conjunction', 'Contingency.Cause', 'Expansion.Level', 'Comparison.Concession', 'Contingency.Cause', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Conjunction']
preds:  ['Expansion.Conjunction', 'Comparison.Concession', 'Contingency.Cause', 'Comparison.Concession', 'Expansion.Level', 'Expansion.Conjunction', 'Comparison.Concession', 'Expansion.Equivalence', 'Expansion.Level', 'Expansion.Level', 'Expansion.Level', 'Comparison.Concession', 'Expansion.Level', 'Comparison.Concession', 'Comparison. Similarity', 'Expansion.Level']  | target:  ['Expansion.Conjunction', 'Comparison.Concession', 'Contingency.Cause', 'Comparison.Concession', 'Expansion.Level', 'Expansion.Conjunction', 'Comparison.Concession', 'Expansion.Equivalence', 'Expansion.Level', 'Expansion.Level', 'Expansion.Level', 'Comparison.Concession', 'Expansion.Level', 'Comparison.Concession', 'Comparison.Similarity', 'Expansion.Level']
preds:  ['Expansion.Conjunction', 'Comparison.Concession', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Contingency.Cause', 'Comparison.Concession', 'Comparison. Similarity', 'Comparison.Concession', 'Contingency.Cause', 'Contingency.', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Comparison.Concession']  | target:  ['Expansion.Conjunction', 'Comparison.Concession', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Contingency.Cause', 'Comparison.Concession', 'Comparison.Similarity', 'Comparison.Concession', 'Contingency.Cause', 'Contingency.Purpose', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Comparison.Concession']
preds:  ['Expansion.Level', 'Contingency.', 'Comparison. Similarity', 'Comparison.Concession', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Contingency.Cause', 'Expansion.Conjunction', 'Expansion.Level', 'Comparison.Concession', 'Comparison. Similarity', 'Expansion.Level', 'Comparison.Contrast', 'Expansion.Manner', 'Expansion.Conjunction', 'Expansion.Level']  | target:  ['Expansion.Level', 'Contingency.Purpose', 'Comparison.Similarity', 'Comparison.Concession', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Contingency.Cause', 'Expansion.Conjunction', 'Expansion.Level', 'Comparison.Concession', 'Comparison.Similarity', 'Expansion.Level', 'Comparison.Contrast', 'Expansion.Manner', 'Expansion.Conjunction', 'Expansion.Level']
preds:  ['Contingency.Cause', 'Expansion.Level', 'Temporal. Synchronous', 'Temporal.Asynchronous', 'Comparison.Concession', 'Contingency.Cause', 'Expansion.Level', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion.Conjunction', 'Contingency. Negative', 'Expansion.Level', 'Contingency.Cause', 'Comparison.Concession', 'Comparison.Concession', 'Temporal. Synchronous']  | target:  ['Contingency.Cause', 'Expansion.Level', 'Temporal.Synchronous', 'Temporal.Asynchronous', 'Comparison.Concession', 'Contingency.Cause', 'Expansion.Level', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion.Conjunction', 'Contingency.Negative', 'Expansion.Level', 'Contingency.Cause', 'Comparison.Concession', 'Comparison.Concession', 'Temporal.Synchronous']
preds:  ['Comparison. Similarity', 'Expansion.Conjunction', 'Comparison.Concession', 'Expansion.Level', 'Contingency.Cause', 'Comparison.Concession', 'Comparison. Similarity', 'Expansion.Level', 'Expansion.Level', 'Comparison.Concession', 'Temporal.Asynchronous', 'Contingency.Cause', 'Expansion.Level', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion.Level']  | target:  ['Comparison.Similarity', 'Expansion.Conjunction', 'Comparison.Concession', 'Expansion.Level', 'Contingency.Cause', 'Comparison.Concession', 'Comparison.Similarity', 'Expansion.Level', 'Expansion.Level', 'Comparison.Concession', 'Temporal.Asynchronous', 'Contingency.Cause', 'Expansion.Level', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion.Level']
